date,equity
2024-09-03,1.0041700876933595
2024-09-04,0.9969895543179738
2024-09-05,0.9931082499348558
2024-09-06,0.9735438055944623
2024-09-09,0.9590279752757915
2024-09-10,0.9594258726015132
2024-09-11,0.9679887819460155
2024-09-12,0.9662302899686849
2024-09-13,0.9550203488972538
2024-09-18,0.9598797717933606
2024-09-19,0.969796413686278
2024-09-20,0.9704998604253617
2024-09-23,0.9710758881518602
2024-09-24,1.013288496762334
2024-09-25,1.0186066250205128
2024-09-26,1.0514979483817348
2024-09-27,1.1124583890063027
2024-09-30,1.2061949830564547
2024-10-08,1.2711433434375967
2024-10-09,1.173548786175105
2024-10-10,1.098382485754114
2024-10-11,1.037340905679743
2024-10-14,1.0851608782692033
2024-10-15,1.0596395966230583
2024-10-16,1.042971283170884
2024-10-17,1.051136959193194
2024-10-18,1.1541906918585023
2024-10-21,1.183615542454329
2024-10-22,1.160438123270389
2024-10-23,1.1457462395427171
2024-10-24,1.1433726316116635
2024-10-25,1.1524688949836992
2024-10-28,1.1548329640594484
2024-10-29,1.148689339411205
2024-10-30,1.1463368491891044
2024-10-31,1.1698725137760457
2024-11-01,1.1190548184513553
2024-11-04,1.1423216976093857
2024-11-05,1.2100854174899562
2024-11-06,1.217537541097753
2024-11-07,1.2600955225163886
2024-11-08,1.2389289938192032
2024-11-11,1.262581422409967
2024-11-12,1.2421373988358289
2024-11-13,1.245260167147516
2024-11-14,1.2042711587756607
2024-11-15,1.1663296282090647
2024-11-18,1.1382576302881238
2024-11-19,1.1682317377666727
2024-11-20,1.1827591500748167
2024-11-21,1.183861498762887
2024-11-22,1.1460708599835572
2024-11-25,1.145605690212219
2024-11-26,1.1311266863316989
2024-11-27,1.1608930767919636
2024-11-28,1.1538006457283525
2024-11-29,1.1840716837842233
2024-12-02,1.2052756133660902
2024-12-03,1.2034276191089128
2024-12-04,1.188969540468821
2024-12-05,1.1883642924892384
2024-12-06,1.2029749849353133
2024-12-09,1.2031512307000236
2024-12-10,1.2152167834547094
2024-12-11,1.216724141981114
2024-12-12,1.2212000945161663
2024-12-13,1.1972264737172917
2024-12-16,1.1973574647774143
2024-12-17,1.1869840956780062
2024-12-18,1.197662103011013
2024-12-19,1.1919796885850886
2024-12-20,1.1855219650511029
2024-12-23,1.1832271568528376
2024-12-24,1.2053492327246131
2024-12-25,1.2062687767769877
2024-12-26,1.2102542421853544
2024-12-27,1.1989312255715256
2024-12-30,1.208089924361982
2024-12-31,1.2003075482413808
2025-01-02,1.169048553398507
2025-01-03,1.190637631023595
2025-01-06,1.1852403616173233
2025-01-07,1.2111472547674287
2025-01-08,1.206829439242411
2025-01-09,1.2025116237173934
2025-01-10,1.2057499853611564
2025-01-13,1.2262596091049898
2025-01-14,1.2316568785112618
2025-01-15,1.2111472547674285
2025-01-16,1.2316568785112618
2025-01-17,1.2359746940362792
2025-01-20,1.2262596091049895
2025-01-21,1.2262596091049895
2025-01-22,1.2402925095612967
2025-01-23,1.2262596091049893
2025-01-24,1.2413719634425506
2025-01-27,1.237054147917533
2025-02-05,1.2964241113865247
2025-02-06,1.292106295861507
2025-02-07,1.306139196317814
2025-02-10,1.339282574196742
2025-02-11,1.3194742327338616
2025-02-12,1.3589553377714494
2025-02-13,1.3405376777598281
2025-02-14,1.3856055308428992
2025-02-17,1.4002506572373847
2025-02-18,1.3711878889023816
2025-02-19,1.4055140403491464
2025-02-20,1.3959880763693469
2025-02-21,1.4719506240746385
2025-02-24,1.4687119943565623
2025-02-25,1.4451085954260476
2025-02-26,1.4749830276036786
2025-02-27,1.4486617961022161
2025-02-28,1.363015452547513
2025-03-03,1.36601801339259
2025-03-04,1.3763301769047362
2025-03-05,1.400088583059566
2025-03-06,1.4668787593111383
2025-03-07,1.4456605788350325
2025-03-10,1.447230396864065
2025-03-11,1.4600650420754204
2025-03-12,1.451413866984824
2025-03-13,1.4452050901682663
2025-03-14,1.4669779421071583
2025-03-17,1.458675483144958
2025-03-18,1.4689706142670425
2025-03-19,1.4663906775094229
2025-03-20,1.4599454009307582
2025-03-21,1.4332850065945733
2025-03-24,1.437214989126412
2025-03-25,1.4293583184051146
2025-03-26,1.4277660670275452
2025-03-27,1.4208000444660818
2025-03-28,1.4141566926871834
2025-03-31,1.3923108427632438
2025-04-01,1.4042374382869396
2025-04-02,1.391050143660415
2025-04-03,1.373394844121509
2025-04-07,1.2461754093168078
2025-04-08,1.2461754093168078
2025-04-09,1.2461754093168078
2025-04-10,1.2461754093168078
2025-04-11,1.2461754093168078
2025-04-14,1.2461754093168078
2025-04-15,1.2461754093168078
2025-04-16,1.2461754093168078
2025-04-17,1.2461754093168078
2025-04-18,1.2461754093168078
2025-04-21,1.2461754093168078
2025-04-22,1.2461754093168078
2025-04-23,1.2461754093168078
2025-04-24,1.2461754093168078
2025-04-25,1.2461754093168078
2025-04-28,1.2461754093168078
2025-04-29,1.2461754093168078
2025-04-30,1.2461754093168078
2025-05-06,1.2461754093168078
2025-05-07,1.2461754093168078
2025-05-08,1.2461754093168078
2025-05-09,1.2231971542020774
2025-05-12,1.2659804044306635
2025-05-13,1.2482547268878652
2025-05-14,1.2472676745240983
2025-05-15,1.2199459491019549
2025-05-16,1.2214271268947516
2025-05-19,1.2260312509194005
2025-05-20,1.2259287248071613
2025-05-21,1.2257359296385253
2025-05-22,1.2196751921616087
2025-05-23,1.2009338750766823
2025-05-26,1.2088449258734966
2025-05-27,1.201331424693728
2025-05-28,1.1992731565400765
2025-05-29,1.2231899795975278
2025-05-30,1.2181638031109416
2025-06-03,1.2203608990293189
2025-06-04,1.2304989669302102
2025-06-05,1.2491384694251162
2025-06-06,1.2506953152976852
2025-06-09,1.2847070710541193
2025-06-10,1.2975488013185534
2025-06-11,1.3009948450066338
2025-06-12,1.339368626610285
2025-06-13,1.3179459691610569
2025-06-16,1.3235414741120526
2025-06-17,1.2947983105536065
2025-06-18,1.2954862781092829
2025-06-19,1.2640109940358635
2025-06-20,1.2588970585578403
2025-06-23,1.2830351768107557
2025-06-24,1.3080128037945271
2025-06-25,1.330151724326029
2025-06-26,1.317081339964907
2025-06-27,1.3200909035018007
2025-06-30,1.3401147466393017
2025-07-01,1.354440114651795
2025-07-02,1.3323490798216975
2025-07-03,1.3601481987121042
2025-07-04,1.3575583203205583
2025-07-07,1.3538995461194199
2025-07-08,1.3698278859549409
2025-07-09,1.3758584374128606
2025-07-10,1.3866447731751848
2025-07-11,1.396511998655495
2025-07-14,1.398315071345768
2025-07-15,1.403706204796117
2025-07-16,1.4089031044809772
2025-07-17,1.4330978144242439
2025-07-18,1.4355757117206385
2025-07-21,1.4388979304732128
2025-07-22,1.437655430560909
2025-07-23,1.4411838292656183
2025-07-24,1.4550488389392047
2025-07-25,1.4499887972279295
2025-07-28,1.4699797405168076
2025-07-29,1.4891607851039397
2025-07-30,1.4717882788014411
2025-07-31,1.4525809633990037
2025-08-01,1.4478457197990617
2025-08-04,1.4626152646852018
2025-08-05,1.4736668617867301
2025-08-06,1.4856407416160113
2025-08-07,1.4871548345875687
2025-08-08,1.4727236854655295
2025-08-11,1.4864100898799
2025-08-12,1.486999695518093
2025-08-13,1.498957244576022
2025-08-14,1.4834847366531871
2025-08-15,1.491931132493351
2025-08-18,1.523439736582671
2025-08-19,1.5235684550794018
2025-08-20,1.5345884429514731
2025-08-21,1.528411448129832
2025-08-22,1.5539363186745612
2025-08-25,1.573605296582752
2025-08-26,1.5727907223561208
2025-08-27,1.5441681245623107
2025-08-28,1.567964278939542
2025-08-29,1.5654575161806294
2025-09-01,1.6057713286452315
2025-09-02,1.547265179279993
2025-09-03,1.5518984034386714
2025-09-04,1.4471556394216225
2025-09-05,1.5313400213912056
2025-09-08,1.5062996385180185
2025-09-09,1.480038658127924
2025-09-10,1.5057187837233434
2025-09-11,1.5983043718351386
2025-09-12,1.6019727262360335
2025-09-15,1.592325195626876
2025-09-16,1.6008091789655856
2025-09-17,1.6137249739625628
2025-09-18,1.6089162765248046
2025-09-19,1.6003174724187836
2025-09-22,1.6275816005523382
2025-09-23,1.6238321196231382
2025-09-24,1.648517108778135
2025-09-25,1.6790936466357957
2025-09-26,1.6371538842563385
2025-09-29,1.6660406239119445
2025-09-30,1.692906448367694
2025-10-09,1.7323561385507098
2025-10-10,1.647526901336038
2025-10-13,1.6660807164407667
2025-10-14,1.5914371715980655
2025-10-15,1.6091437974977199
2025-10-16,1.6021995999625942
2025-10-17,1.535546428851969
2025-10-20,1.5456089488824323
2025-10-21,1.5844776051437004
2025-10-22,1.574653100044151
2025-10-23,1.5679906615793517
2025-10-24,1.6307851669452025
2025-10-27,1.6631329180340984
2025-10-28,1.6510043113630228
2025-10-29,1.6799401382300976
2025-10-30,1.653227275527265
2025-10-31,1.6030695708414493
2025-11-03,1.597640165812224
2025-11-04,1.5549728046213807
2025-11-05,1.6341007876931106
2025-11-06,1.6638669113350022
2025-11-07,1.684998260943293
2025-11-10,1.680077681976151
2025-11-11,1.674025158934647
2025-11-12,1.6142786702008223
2025-11-13,1.6460831827357727
2025-11-14,1.62208023450821
2025-11-17,1.5963240236914449
2025-11-18,1.5525656322904482
2025-11-19,1.5496141599513662
2025-11-20,1.526520749674587
2025-11-21,1.4455188414905376
2025-11-24,1.4458219810885942
2025-11-25,1.476368599489262
2025-11-26,1.4912455291476066
2025-11-27,1.4811665523834627
2025-11-28,1.503477993579514
2025-12-01,1.5042626898183342
2025-12-02,1.482768223557131
2025-12-03,1.4958140986602684
2025-12-04,1.491522267334332
2025-12-05,1.535238448197119
2025-12-08,1.5301304755165888
2025-12-09,1.476444401198666
2025-12-10,1.4921443764765177
2025-12-11,1.4840440840981421
2025-12-12,1.514303568678144
2025-12-15,1.5211828117090205
2025-12-16,1.469037369754136
2025-12-17,1.5067419502795694
2025-12-18,1.5089595018775077
2025-12-19,1.5285788348105862
2025-12-22,1.5709288481604122
2025-12-23,1.578924365807375
2025-12-24,1.5812128437828832
2025-12-25,1.5669191981814201
2025-12-26,1.6140454258501549
2025-12-29,1.576154017725358
2025-12-30,1.5622094630008931
2025-12-31,1.631851117886335
2026-01-05,1.6656621080958693
2026-01-06,1.7486534472453747
2026-01-07,1.7257581843383398
2026-01-08,1.8192918717438253
2026-01-09,1.9007418417180417
2026-01-12,2.0665248107531617
2026-01-13,1.912919411015317
2026-01-14,1.9262669376830008
2026-01-15,1.81239443215754
2026-01-16,1.8088988415871683
2026-01-19,1.8555266463204256
2026-01-20,1.7904574315186654
2026-01-21,1.7868058855197277
2026-01-22,1.8519284830039042
2026-01-23,1.9452957039780543
