开盘,收盘,日期
0.537,0.531,2022-09-26
0.533,0.548,2022-09-27
0.546,0.539,2022-09-28
0.542,0.528,2022-09-29
0.529,0.528,2022-09-30
0.528,0.514,2022-10-10
0.514,0.513,2022-10-11
0.513,0.524,2022-10-12
0.521,0.525,2022-10-13
0.528,0.537,2022-10-14
0.536,0.541,2022-10-17
0.543,0.539,2022-10-18
0.539,0.531,2022-10-19
0.53,0.535,2022-10-20
0.536,0.526,2022-10-21
0.526,0.51,2022-10-24
0.509,0.506,2022-10-25
0.506,0.515,2022-10-26
0.518,0.523,2022-10-27
0.521,0.506,2022-10-28
0.504,0.511,2022-10-31
0.51,0.528,2022-11-01
0.539,0.54,2022-11-02
0.533,0.535,2022-11-03
0.534,0.546,2022-11-04
0.542,0.555,2022-11-07
0.554,0.555,2022-11-08
0.555,0.552,2022-11-09
0.547,0.567,2022-11-10
0.576,0.569,2022-11-11
0.568,0.571,2022-11-14
0.568,0.579,2022-11-15
0.581,0.587,2022-11-16
0.6,0.603,2022-11-17
0.603,0.601,2022-11-18
0.598,0.587,2022-11-21
0.583,0.581,2022-11-22
0.579,0.576,2022-11-23
0.576,0.571,2022-11-24
0.57,0.572,2022-11-25
0.565,0.572,2022-11-28
0.571,0.588,2022-11-29
0.588,0.587,2022-11-30
0.597,0.595,2022-12-01
0.595,0.6,2022-12-02
0.605,0.614,2022-12-05
0.616,0.606,2022-12-06
0.605,0.61,2022-12-07
0.607,0.609,2022-12-08
0.608,0.605,2022-12-09
0.603,0.597,2022-12-12
0.595,0.6,2022-12-13
0.596,0.603,2022-12-14
0.601,0.599,2022-12-15
0.595,0.595,2022-12-16
0.592,0.583,2022-12-19
0.583,0.572,2022-12-20
0.572,0.576,2022-12-21
0.577,0.58,2022-12-22
0.576,0.59,2022-12-23
0.59,0.59,2022-12-26
0.593,0.591,2022-12-27
0.59,0.593,2022-12-28
0.594,0.588,2022-12-29
0.589,0.599,2022-12-30
0.599,0.615,2023-01-03
0.615,0.622,2023-01-04
0.622,0.632,2023-01-05
0.633,0.617,2023-01-06
0.619,0.628,2023-01-09
0.628,0.636,2023-01-10
0.636,0.622,2023-01-11
0.624,0.624,2023-01-12
0.624,0.633,2023-01-13
0.636,0.632,2023-01-16
0.631,0.624,2023-01-17
0.625,0.633,2023-01-18
0.63,0.64,2023-01-19
0.64,0.644,2023-01-20
0.651,0.642,2023-01-30
0.639,0.645,2023-01-31
0.643,0.653,2023-02-01
0.653,0.66,2023-02-02
0.656,0.668,2023-02-03
0.666,0.672,2023-02-06
0.671,0.686,2023-02-07
0.686,0.671,2023-02-08
0.665,0.687,2023-02-09
0.685,0.688,2023-02-10
0.686,0.694,2023-02-13
0.694,0.688,2023-02-14
0.687,0.701,2023-02-15
0.699,0.698,2023-02-16
0.697,0.678,2023-02-17
0.679,0.704,2023-02-20
0.701,0.694,2023-02-21
0.688,0.686,2023-02-22
0.686,0.675,2023-02-23
0.673,0.674,2023-02-24
0.67,0.663,2023-02-27
0.665,0.671,2023-02-28
0.67,0.698,2023-03-01
0.697,0.709,2023-03-02
0.708,0.706,2023-03-03
0.703,0.701,2023-03-06
0.7,0.684,2023-03-07
0.683,0.694,2023-03-08
0.694,0.692,2023-03-09
0.686,0.68,2023-03-10
0.68,0.699,2023-03-13
0.697,0.695,2023-03-14
0.697,0.692,2023-03-15
0.689,0.697,2023-03-16
0.699,0.73,2023-03-17
0.745,0.75,2023-03-20
0.747,0.766,2023-03-21
0.768,0.789,2023-03-22
0.783,0.787,2023-03-23
0.784,0.82,2023-03-24
0.816,0.828,2023-03-27
0.818,0.814,2023-03-28
0.808,0.806,2023-03-29
0.801,0.799,2023-03-30
0.793,0.846,2023-03-31
0.838,0.887,2023-04-03
0.88,0.882,2023-04-04
0.86,0.858,2023-04-06
0.854,0.89,2023-04-07
0.888,0.843,2023-04-10
0.841,0.89,2023-04-11
0.887,0.939,2023-04-12
0.933,0.92,2023-04-13
0.911,0.898,2023-04-14
0.888,0.863,2023-04-17
0.86,0.87,2023-04-18
0.86,0.871,2023-04-19
0.868,0.922,2023-04-20
0.922,0.876,2023-04-21
0.868,0.909,2023-04-24
0.905,0.933,2023-04-25
0.922,0.922,2023-04-26
0.908,0.88,2023-04-27
0.871,0.961,2023-04-28
0.975,1.019,2023-05-04
1.004,0.992,2023-05-05
0.974,0.984,2023-05-08
0.97,0.956,2023-05-09
0.946,0.946,2023-05-10
0.947,0.966,2023-05-11
0.954,0.917,2023-05-12
0.92,0.902,2023-05-15
0.901,0.866,2023-05-16
0.853,0.872,2023-05-17
0.868,0.898,2023-05-18
0.893,0.877,2023-05-19
0.868,0.859,2023-05-22
0.86,0.843,2023-05-23
0.838,0.85,2023-05-24
0.845,0.828,2023-05-25
0.823,0.848,2023-05-26
0.849,0.86,2023-05-29
0.851,0.9,2023-05-30
0.895,0.913,2023-05-31
0.904,0.934,2023-06-01
0.938,0.934,2023-06-02
0.929,0.954,2023-06-05
0.95,0.927,2023-06-06
0.921,0.936,2023-06-07
0.929,0.917,2023-06-08
0.91,0.955,2023-06-09
0.95,0.948,2023-06-12
0.945,0.979,2023-06-13
0.974,0.992,2023-06-14
0.994,0.986,2023-06-15
0.974,1.005,2023-06-16
1.004,1.012,2023-06-19
1.011,1.019,2023-06-20
1.005,0.941,2023-06-21
0.923,0.89,2023-06-26
0.89,0.9,2023-06-27
0.889,0.888,2023-06-28
0.881,0.9,2023-06-29
0.901,0.894,2023-06-30
0.895,0.86,2023-07-03
0.855,0.867,2023-07-04
0.863,0.854,2023-07-05
0.854,0.859,2023-07-06
0.854,0.852,2023-07-07
0.852,0.863,2023-07-10
0.861,0.855,2023-07-11
0.853,0.836,2023-07-12
0.836,0.866,2023-07-13
0.869,0.879,2023-07-14
0.874,0.858,2023-07-17
0.859,0.846,2023-07-18
0.847,0.857,2023-07-19
0.853,0.837,2023-07-20
0.832,0.833,2023-07-21
0.828,0.831,2023-07-24
0.835,0.842,2023-07-25
0.843,0.819,2023-07-26
0.817,0.808,2023-07-27
0.805,0.806,2023-07-28
0.809,0.831,2023-07-31
0.824,0.829,2023-08-01
0.826,0.827,2023-08-02
0.82,0.819,2023-08-03
0.821,0.841,2023-08-04
0.843,0.851,2023-08-07
0.85,0.852,2023-08-08
0.846,0.822,2023-08-09
0.822,0.825,2023-08-10
0.825,0.813,2023-08-11
0.808,0.839,2023-08-14
0.841,0.817,2023-08-15
0.813,0.801,2023-08-16
0.797,0.81,2023-08-17
0.808,0.784,2023-08-18
0.783,0.78,2023-08-21
0.784,0.806,2023-08-22
0.801,0.794,2023-08-23
0.798,0.807,2023-08-24
0.8,0.784,2023-08-25
0.836,0.799,2023-08-28
0.795,0.829,2023-08-29
0.829,0.845,2023-08-30
0.84,0.832,2023-08-31
0.832,0.822,2023-09-01
0.822,0.825,2023-09-04
0.824,0.807,2023-09-05
0.803,0.795,2023-09-06
0.792,0.785,2023-09-07
0.779,0.765,2023-09-08
0.765,0.781,2023-09-11
0.777,0.771,2023-09-12
0.771,0.76,2023-09-13
0.76,0.755,2023-09-14
0.757,0.752,2023-09-15
0.748,0.755,2023-09-18
0.754,0.743,2023-09-19
0.742,0.737,2023-09-20
0.738,0.731,2023-09-21
0.73,0.765,2023-09-22
0.761,0.76,2023-09-25
0.76,0.77,2023-09-26
0.767,0.775,2023-09-27
0.776,0.771,2023-09-28
0.769,0.76,2023-10-09
0.76,0.761,2023-10-10
0.761,0.769,2023-10-11
0.769,0.76,2023-10-12
0.755,0.744,2023-10-13
0.744,0.736,2023-10-16
0.736,0.736,2023-10-17
0.734,0.719,2023-10-18
0.717,0.716,2023-10-19
0.714,0.7,2023-10-20
0.694,0.68,2023-10-23
0.683,0.696,2023-10-24
0.7,0.698,2023-10-25
0.69,0.694,2023-10-26
0.696,0.707,2023-10-27
0.706,0.715,2023-10-30
0.72,0.717,2023-10-31
0.712,0.72,2023-11-01
0.721,0.734,2023-11-02
0.732,0.735,2023-11-03
0.74,0.771,2023-11-06
0.772,0.774,2023-11-07
0.769,0.798,2023-11-08
0.796,0.784,2023-11-09
0.78,0.769,2023-11-10
0.773,0.779,2023-11-13
0.777,0.782,2023-11-14
0.789,0.775,2023-11-15
0.773,0.779,2023-11-16
0.776,0.785,2023-11-17
0.782,0.794,2023-11-20
0.796,0.803,2023-11-21
0.8,0.804,2023-11-22
0.8,0.789,2023-11-23
0.787,0.777,2023-11-24
0.773,0.761,2023-11-27
0.759,0.765,2023-11-28
0.764,0.757,2023-11-29
0.754,0.754,2023-11-30
0.751,0.79,2023-12-01
0.79,0.792,2023-12-04
0.788,0.77,2023-12-05
0.764,0.788,2023-12-06
0.79,0.803,2023-12-07
0.8,0.798,2023-12-08
0.795,0.822,2023-12-11
0.823,0.819,2023-12-12
0.818,0.812,2023-12-13
0.814,0.808,2023-12-14
0.806,0.81,2023-12-15
0.809,0.79,2023-12-18
0.785,0.802,2023-12-19
0.802,0.773,2023-12-20
0.765,0.783,2023-12-21
0.78,0.71,2023-12-22
0.706,0.707,2023-12-25
0.708,0.699,2023-12-26
0.703,0.691,2023-12-27
0.685,0.701,2023-12-28
0.7,0.722,2023-12-29
0.726,0.717,2024-01-02
0.715,0.725,2024-01-03
0.721,0.718,2024-01-04
0.714,0.7,2024-01-05
0.701,0.692,2024-01-08
0.695,0.692,2024-01-09
0.685,0.673,2024-01-10
0.673,0.696,2024-01-11
0.691,0.681,2024-01-12
0.679,0.682,2024-01-15
0.678,0.676,2024-01-16
0.674,0.658,2024-01-17
0.656,0.671,2024-01-18
0.668,0.676,2024-01-19
0.674,0.638,2024-01-22
0.63,0.658,2024-01-23
0.66,0.668,2024-01-24
0.667,0.69,2024-01-25
0.69,0.682,2024-01-26
0.681,0.667,2024-01-29
0.663,0.644,2024-01-30
0.64,0.624,2024-01-31
0.615,0.624,2024-02-01
0.624,0.616,2024-02-02
0.607,0.58,2024-02-05
0.569,0.621,2024-02-06
0.617,0.637,2024-02-07
0.639,0.656,2024-02-08
0.696,0.694,2024-02-19
0.69,0.692,2024-02-20
0.682,0.691,2024-02-21
0.694,0.703,2024-02-22
0.702,0.72,2024-02-23
0.713,0.71,2024-02-26
0.706,0.739,2024-02-27
0.739,0.706,2024-02-28
0.7,0.733,2024-02-29
0.733,0.745,2024-03-01
0.745,0.755,2024-03-04
0.748,0.745,2024-03-05
0.736,0.735,2024-03-06
0.736,0.714,2024-03-07
0.714,0.728,2024-03-08
0.725,0.74,2024-03-11
0.738,0.744,2024-03-12
0.747,0.768,2024-03-13
