日期,open,high,low,收盘,volume,amount
2024-06-28,0.984,1.006,0.983,0.996,141982524,141386312
2024-07-01,0.995,1.006,0.986,1.005,47504099,47398709
2024-07-02,1.003,1.01,1.0,1.005,10628158,10701365
2024-07-03,0.995,1.006,0.99,0.99,1136109,1132601
2024-07-04,0.992,0.993,0.959,0.964,17055120,16661012
2024-07-05,0.955,0.987,0.952,0.987,5940174,5752604
2024-07-08,0.972,0.987,0.953,0.956,1155930,1112630
2024-07-09,0.958,0.979,0.945,0.979,2884833,2769077
2024-07-10,0.97,0.982,0.969,0.971,5165648,5043307
2024-07-11,0.98,1.003,0.98,1.002,4740327,4716581
2024-07-12,1.001,1.005,0.993,0.996,4832853,4831244
2024-07-15,0.991,0.991,0.975,0.979,714700,700482
2024-07-16,0.99,0.99,0.969,0.979,802320,782919
2024-07-17,0.97,0.988,0.961,0.961,758500,732904
2024-07-18,0.961,0.961,0.939,0.96,742402,704466
2024-07-19,0.969,0.969,0.956,0.967,970800,933089
2024-07-22,0.973,0.973,0.959,0.966,450500,433265
2024-07-23,0.963,0.965,0.948,0.948,261200,249262
2024-07-24,0.947,0.947,0.928,0.928,1223493,1142466
2024-07-25,0.92,0.944,0.92,0.937,3454489,3216852
2024-07-26,0.938,0.951,0.938,0.95,3002176,2837885
2024-07-29,0.944,0.955,0.944,0.949,362001,343007
2024-07-30,0.949,0.959,0.945,0.955,1398404,1335256
2024-07-31,0.954,0.988,0.954,0.988,1844146,1802022
2024-08-01,0.988,0.993,0.981,0.986,1348949,1333894
2024-08-02,0.98,0.988,0.968,0.98,1035400,1012661
2024-08-05,0.971,0.98,0.949,0.952,4558102,4362867
2024-08-06,0.961,0.97,0.944,0.97,400100,385629
2024-08-07,0.961,0.975,0.961,0.972,413300,400911
2024-08-08,0.963,0.966,0.953,0.966,127500,122535
2024-08-09,0.973,0.973,0.963,0.963,333083,323027
2024-08-12,0.959,0.963,0.953,0.953,306405,293640
2024-08-13,0.95,0.97,0.95,0.97,1073600,1025231
2024-08-14,0.961,0.964,0.958,0.964,708501,681351
2024-08-15,0.957,0.976,0.955,0.97,1061200,1023872
2024-08-16,0.974,0.978,0.971,0.976,1381408,1343388
2024-08-19,0.969,0.976,0.967,0.967,1186204,1151105
2024-08-20,0.964,0.964,0.947,0.947,491202,467077
2024-08-21,0.952,0.955,0.949,0.955,1005005,956028
